1 -3.38836 0
2 -3.38844 8e-05
3 -3.38797 0.000475582
4 -3.38695 0.00106609
5 -3.386 0.0012595
6 -3.38508 0.00138362
7 -3.38404 0.00156478
8 -3.38296 0.00173353
9 -3.38148 0.00212842
10 -3.37936 0.00284385
11 -3.37648 0.00386791
12 -3.37281 0.00508768
13 -3.36868 0.00624135
14 -3.36465 0.00704419
15 -3.3611 0.00745842
16 -3.35845 0.00746219
17 -3.35693 0.00717296
18 -3.35668 0.00676727
19 -3.35757 0.00646174
20 -3.35898 0.00629195
21 -3.36027 0.00612125
22 -3.36121 0.00591204
23 -3.36181 0.00568078
24 -3.36208 0.00544573
25 -3.36213 0.0052236
26 -3.36207 0.00501906
27 -3.36189 0.00483302
28 -3.36158 0.00466717
29 -3.36127 0.00451452
30 -3.36106 0.0043663
31 -3.36101 0.00422337
32 -3.36116 0.00409182
33 -3.36144 0.00397617
34 -3.36182 0.00387618
35 -3.36218 0.00378116
36 -3.36244 0.00368377
37 -3.36251 0.00358347
38 -3.36243 0.00348882
39 -3.36217 0.00340826
40 -3.36182 0.0033403
41 -3.36141 0.00328369
42 -3.36096 0.0032352
43 -3.36054 0.0031874
44 -3.36025 0.00312811
45 -3.36016 0.003059
46 -3.3603 0.00299498
47 -3.36057 0.00294267
48 -3.36082 0.00289215
49 -3.36097 0.00283651
50 -3.36094 0.00277935
51 -3.36075 0.002731
52 -3.36045 0.00269537
53 -3.3601 0.00266728
54 -3.35976 0.00263943
55 -3.35945 0.00260942
56 -3.35915 0.00257938
57 -3.35886 0.00254989
58 -3.35857 0.00252231
59 -3.35828 0.00249678
60 -3.358 0.00247054
61 -3.35775 0.00244264
62 -3.35755 0.00241127
63 -3.35743 0.00237565
64 -3.35737 0.00233888
65 -3.35737 0.00230262
66 -3.35743 0.00226825
67 -3.35757 0.00223851
68 -3.35778 0.00221502
69 -3.35803 0.00219724
70 -3.3583 0.002182
71 -3.35852 0.00216314
72 -3.3587 0.00213995
73 -3.35879 0.00211261
74 -3.35879 0.00208387
75 -3.35871 0.00205762
76 -3.35859 0.00203396
77 -3.35848 0.00201037
78 -3.35842 0.00198522
79 -3.35846 0.00196022
80 -3.3586 0.00194076
81 -3.35883 0.00193053
82 -3.3591 0.00192617
83 -3.35935 0.00191917
84 -3.35952 0.00190319
85 -3.35954 0.00188089
86 -3.35941 0.00186402
87 -3.35909 0.00186884
88 -3.35867 0.00189602
89 -3.35823 0.00192515
90 -3.35791 0.00192946
91 -3.35781 0.00191116
92 -3.35792 0.00189389
93 -3.3582 0.00189427
94 -3.35855 0.00190578
95 -3.35889 0.00191639
96 -3.35915 0.00191389
97 -3.3593 0.00189974
98 -3.35929 0.00188027
99 -3.35913 0.00186784
100 -3.35884 0.00187214
101 -3.35843 0.00189798
102 -3.35797 0.00193608
103 -3.35749 0.00197577
104 -3.35705 0.0020056
105 -3.35668 0.00201964
106 -3.35641 0.00201871
107 -3.35622 0.00200908
108 -3.35609 0.0019945
109 -3.35602 0.00197759
110 -3.35598 0.00195982
111 -3.35599 0.00194209
112 -3.35604 0.00192543
113 -3.35615 0.00191132
114 -3.35629 0.00189956
115 -3.35643 0.00188843
116 -3.35658 0.00187802
117 -3.35671 0.00186608
118 -3.35681 0.00185303
119 -3.35688 0.00183866
120 -3.35691 0.00182358
121 -3.35691 0.00180845
122 -3.35686 0.00179403
123 -3.35679 0.00178092
124 -3.35669 0.0017695
125 -3.35657 0.00175901
126 -3.35647 0.00174775
127 -3.35641 0.00173507
128 -3.35639 0.00172158
129 -3.35642 0.00170835
130 -3.35647 0.00169615
131 -3.35655 0.00168478
132 -3.35662 0.00167339
133 -3.35667 0.00166174
134 -3.35672 0.00164985
135 -3.35674 0.00163771
136 -3.35673 0.00162563
137 -3.3567 0.00161403
138 -3.35663 0.00160387
139 -3.35651 0.00159686
140 -3.35635 0.00159349
141 -3.35616 0.00159392
142 -3.35597 0.00159384
143 -3.35582 0.00158947
144 -3.35574 0.00158075
145 -3.35574 0.00156981
146 -3.35582 0.00156139
147 -3.35596 0.00155697
148 -3.35613 0.00155525
149 -3.35628 0.00155273
150 -3.35643 0.00154914
151 -3.35654 0.00154312
152 -3.35662 0.00153467
153 -3.35665 0.00152503
154 -3.35664 0.00151514
155 -3.35658 0.00150666
156 -3.35648 0.00150036
157 -3.35635 0.00149615
158 -3.35621 0.00149302
159 -3.35608 0.00148932
160 -3.35597 0.0014844
161 -3.35586 0.00147873
162 -3.35577 0.00147271
163 -3.35567 0.00146667
164 -3.35558 0.00146058
165 -3.3555 0.00145418
166 -3.35543 0.00144708
167 -3.35539 0.00143888
168 -3.35541 0.00143038
169 -3.35547 0.00142327
170 -3.35557 0.00141818
171 -3.35567 0.00141403
172 -3.35576 0.00140832
173 -3.35581 0.00140124
174 -3.35583 0.0013933
175 -3.35583 0.00138531
176 -3.35581 0.0013776
177 -3.35576 0.00137077
178 -3.35568 0.00136556
179 -3.35556 0.00136282
180 -3.35542 0.00136213
181 -3.35529 0.00136117
182 -3.35517 0.00135867
183 -3.35509 0.00135402
184 -3.35503 0.00134778
185 -3.355 0.00134089
186 -3.35497 0.00133385
187 -3.35496 0.00132681
188 -3.35495 0.00131975
189 -3.35497 0.00131289
190 -3.35501 0.00130669
191 -3.35508 0.00130133
192 -3.35516 0.00129701
193 -3.35524 0.00129297
194 -3.35532 0.00128857
195 -3.35538 0.00128373
196 -3.35545 0.00127868
197 -3.35551 0.00127357
198 -3.35557 0.00126867
199 -3.35564 0.00126446
200 -3.35573 0.00126119
201 -3.35583 0.00125863
202 -3.35593 0.00125672
203 -3.35604 0.00125479
204 -3.35613 0.00125203
205 -3.3562 0.00124782
206 -3.35624 0.00124238
207 -3.35624 0.00123636
208 -3.3562 0.001231
209 -3.35613 0.00122724
210 -3.35603 0.00122528
211 -3.35592 0.00122418
212 -3.35583 0.00122199
213 -3.35576 0.00121811
214 -3.35572 0.00121303
215 -3.35571 0.0012075
216 -3.3557 0.0012019
217 -3.35571 0.00119636
218 -3.35572 0.00119096
219 -3.35575 0.00118588
220 -3.35579 0.00118101
221 -3.35582 0.00117609
222 -3.35585 0.00117104
223 -3.35587 0.00116613
224 -3.35591 0.00116157
225 -3.35597 0.00115764
226 -3.35603 0.00115442
227 -3.3561 0.00115138
