1 -5.05085 0
2 -5.06608 0.01523
3 -5.08032 0.0167332
4 -5.09349 0.0177088
5 -5.10612 0.0186417
6 -5.1181 0.0193735
7 -5.12932 0.0198505
8 -5.13987 0.0201698
9 -5.14928 0.020121
10 -5.15695 0.0195647
11 -5.16217 0.0184491
12 -5.16424 0.0169691
13 -5.16291 0.0156658
14 -5.15848 0.0151659
15 -5.15149 0.0157536
16 -5.14296 0.0170291
17 -5.13397 0.0183497
18 -5.12572 0.0191649
19 -5.11919 0.0192679
20 -5.11467 0.018829
21 -5.11184 0.0181334
22 -5.11026 0.0173616
23 -5.10948 0.0166078
24 -5.10909 0.0159054
25 -5.10891 0.0152571
26 -5.1088 0.0146589
27 -5.10861 0.0141068
28 -5.1082 0.0136
29 -5.10759 0.0131365
30 -5.10693 0.0127087
31 -5.10631 0.0123071
32 -5.10593 0.0119226
33 -5.10587 0.0115558
34 -5.10623 0.0112165
35 -5.10696 0.0109158
36 -5.10795 0.0106542
37 -5.10899 0.0104147
38 -5.10997 0.0101839
39 -5.11068 0.0099445
40 -5.11107 0.00970077
41 -5.11109 0.00946122
42 -5.11069 0.00924163
43 -5.10991 0.00905823
44 -5.10889 0.0089091
45 -5.10785 0.00877053
46 -5.10703 0.00861682
47 -5.10653 0.00844594
48 -5.10633 0.00827057
49 -5.10629 0.00810011
50 -5.10621 0.00793689
51 -5.10591 0.00778547
52 -5.10527 0.00766091
53 -5.10425 0.00758377
54 -5.10287 0.00756882
55 -5.10117 0.00762219
56 -5.09918 0.00774696
57 -5.09691 0.00794101
58 -5.09436 0.00820706
59 -5.09154 0.00854603
60 -5.08847 0.00894631
61 -5.08518 0.0093925
62 -5.08175 0.00985644
63 -5.07827 0.0103036
64 -5.0748 0.0107178
65 -5.07141 0.0110832
66 -5.06818 0.0113814
67 -5.06521 0.0115986
68 -5.06254 0.0117343
69 -5.06022 0.0117938
70 -5.05826 0.0117886
71 -5.05661 0.011737
72 -5.05525 0.0116531
73 -5.05407 0.0115521
74 -5.05298 0.0114469
75 -5.05189 0.0113458
76 -5.05077 0.0112517
77 -5.04962 0.0111636
78 -5.04851 0.011076
79 -5.04751 0.0109802
80 -5.04674 0.0108694
81 -5.04627 0.0107445
82 -5.04615 0.0106134
83 -5.04633 0.0104863
84 -5.04673 0.0103685
85 -5.04721 0.0102569
86 -5.04759 0.010144
87 -5.04769 0.0100273
88 -5.04743 0.00991616
89 -5.04679 0.00982464
90 -5.04592 0.00975402
91 -5.04502 0.00968831
92 -5.04432 0.00960776
93 -5.04399 0.00950981
94 -5.04407 0.00940844
95 -5.04455 0.00932167
96 -5.04535 0.0092584
97 -5.04634 0.00921595
98 -5.04736 0.00917786
99 -5.04825 0.0091287
100 -5.0489 0.00905971
101 -5.04917 0.00897386
102 -5.04905 0.00888637
103 -5.0485 0.00881659
104 -5.04758 0.00877981
105 -5.04636 0.00878011
106 -5.04496 0.00881031
107 -5.04343 0.00886048
108 -5.04185 0.0089185
109 -5.04028 0.0089753
110 -5.03874 0.00902432
111 -5.03729 0.00906052
112 -5.03596 0.00907706
113 -5.03481 0.00907
114 -5.03385 0.00904062
115 -5.0331 0.00899298
116 -5.03257 0.00893097
117 -5.03221 0.00886145
118 -5.03201 0.00878845
119 -5.0319 0.00871489
120 -5.03187 0.00864202
121 -5.03187 0.0085703
122 -5.03188 0.00849976
123 -5.03184 0.00843044
124 -5.03174 0.00836283
125 -5.03155 0.00829769
126 -5.03131 0.00823525
127 -5.03103 0.00817484
128 -5.03076 0.00811522
129 -5.03054 0.00805502
130 -5.03041 0.00799394
131 -5.03037 0.00793279
132 -5.03041 0.00787259
133 -5.03054 0.00781411
134 -5.03072 0.0077577
135 -5.03093 0.00770304
136 -5.03116 0.00764967
137 -5.03138 0.00759659
138 -5.03153 0.00754284
139 -5.03156 0.00748846
140 -5.03145 0.00743569
141 -5.03114 0.00738896
142 -5.03067 0.007352
143 -5.03007 0.0073251
144 -5.0294 0.0073046
145 -5.02877 0.00728179
146 -5.02825 0.0072504
147 -5.02788 0.00720998
148 -5.0277 0.00716341
149 -5.02768 0.0071152
150 -5.02782 0.00706892
151 -5.02807 0.00702656
152 -5.02841 0.00698816
153 -5.02879 0.00695289
154 -5.02917 0.00691802
155 -5.0295 0.00688089
156 -5.02973 0.00684069
157 -5.02985 0.006798
158 -5.02984 0.00675484
159 -5.02972 0.00671337
