0	0.086033	0
1	0.0890864	0.00305336
2	0.0835769	0.0057846
3	0.0836801	0.00409163
4	0.0841794	0.00320845
5	0.0834152	0.00272887
6	0.0847091	0.00264448
7	0.0843234	0.00232244
8	0.0841769	0.00205343
9	0.0841913	0.0018367
10	0.0828044	0.00216419
11	0.0823369	0.00203018
12	0.0826533	0.0018941
13	0.0829539	0.00177917
14	0.0837886	0.00185476
15	0.0833165	0.00179805
16	0.0836468	0.00172096
17	0.0834886	0.00163023
18	0.083561	0.00154374
19	0.0839749	0.0015219
20	0.0847351	0.00163508
21	0.0850072	0.00158256
22	0.0848823	0.00151734
23	0.0852721	0.00150413
24	0.0846763	0.00156091
25	0.0847068	0.00149998
26	0.0849244	0.00145967
27	0.0845535	0.00145465
28	0.0843108	0.00142442
29	0.0841074	0.00139107
30	0.0840475	0.00134678
31	0.0834902	0.00141809
32	0.0837407	0.00139708
33	0.0836097	0.00136168
34	0.0835029	0.00132651
35	0.0833038	0.00130442
36	0.0830472	0.00129438
37	0.0832803	0.00128124
38	0.0832942	0.00124803
39	0.0836828	0.00127701
40	0.0836037	0.00124798
41	0.0839891	0.00127741
42	0.0837556	0.00126902
43	0.0838901	0.00124712
44	0.0840286	0.00122693
45	0.0842236	0.0012157
46	0.0842203	0.00118956
47	0.0841627	0.00116594
48	0.0838661	0.00117979
49	0.0837798	0.00115918
50	0.0837616	0.00113636
51	0.0838075	0.00111524
52	0.0836008	0.00111335
53	0.0834621	0.00110131
54	0.0834556	0.00108112
55	0.0833811	0.00106425
56	0.0834106	0.00104583
57	0.0834906	0.00103075
58	0.083377	0.00101948
59	0.0831883	0.00101994
60	0.0831092	0.0010062
61	0.0829078	0.00101012
62	0.0831386	0.0010204
63	0.0831346	0.00100433
64	0.083	0.00099788
65	0.0830674	0.000984959
66	0.0831464	0.000973354
67	0.0833151	0.000973663
68	0.0830843	0.000986824
69	0.0832177	0.000981729
70	0.0833823	0.000981708
71	0.0833379	0.000968996
72	0.0833634	0.00095597
73	0.0833561	0.000942991
74	0.0833722	0.000930472
75	0.0834213	0.000919455
76	0.0833931	0.000907871
77	0.0833754	0.000896331
78	0.0834859	0.000891782
79	0.0834581	0.000881003
80	0.0835094	0.00087157
81	0.0833304	0.000879298
82	0.0834166	0.000872904
83	0.0833982	0.000862646
84	0.0832948	0.00085868
85	0.0833	0.000848653
86	0.0832622	0.000839695
87	0.0831276	0.000840936
88	0.0831604	0.000832081
89	0.0832742	0.000830615
90	0.0832796	0.000821455
91	0.0833008	0.000812752
92	0.0833019	0.000803966
93	0.0832989	0.000795373
94	0.0833017	0.000786961
95	0.0832188	0.000783126
96	0.083178	0.00077608
97	0.0832276	0.000769718
98	0.0831079	0.000771254
99	0.0831944	0.000768388
