1	71.3048	0
2	77.1083	4.10371
3	84.5859	6.69032
4	81.7271	5.59529
5	85.101	5.39847
6	84.801	4.50705
7	86.1604	4.06304
8	87.855	3.89253
9	85.7678	3.98044
10	85.6368	3.58455
11	86.2937	3.31833
12	87.3206	3.19674
13	87.6482	2.96758
14	86.7091	2.90039
15	87.563	2.82994
16	85.8751	3.11605
17	86.6571	3.02928
18	84.826	3.36923
19	85.0853	3.20186
20	85.1725	3.04296
1	25.403	0
2	28.4574	2.15979
3	31.6271	2.96165
4	28.9675	3.19987
5	26.6575	3.28969
6	24.9447	3.15595
7	24.9472	2.7051
8	24.8063	2.37063
9	25.6752	2.26087
10	25.9065	2.04658
11	26.3573	1.90954
12	27.1062	1.89157
13	26.4027	1.87231
14	25.9722	1.78739
15	26.5	1.74442
16	25.9833	1.71018
17	25.918	1.61083
18	25.7928	1.5262
19	25.8658	1.44762
20	25.9743	1.37929
1	6.05352	0
2	6.88804	0.590095
3	7.48501	0.626375
4	8.03062	0.666303
5	8.32349	0.593929
6	8.49555	0.519265
7	8.51209	0.445348
8	8.60129	0.398512
9	8.453	0.380826
10	8.4815	0.343809
11	8.73017	0.392312
12	8.51382	0.415012
13	8.50298	0.383229
14	8.44098	0.360837
15	8.64217	0.388844
16	8.56035	0.37305
17	8.56354	0.35112
18	8.544	0.332157
19	8.43934	0.330753
20	8.55802	0.334831
1	3.44685	0
2	3.87184	0.300515
3	3.68491	0.25186
4	4.05443	0.371609
5	4.01962	0.298913
6	4.0442	0.250103
7	4.13559	0.230466
8	4.08028	0.208188
9	4.08457	0.1851
10	4.12982	0.172033
11	4.19285	0.167543
12	4.10275	0.176151
13	4.09544	0.162752
14	4.05832	0.155304
15	4.13098	0.161053
16	4.13955	0.151215
17	4.13589	0.142364
18	4.1547	0.135691
19	4.17895	0.130699
20	4.18744	0.12444
1	2.31179	0
2	2.54048	0.161711
3	2.55033	0.108107
4	2.53797	0.0817829
5	2.57781	0.0745009
6	2.59153	0.063334
7	2.60251	0.0552308
8	2.59581	0.0487326
9	2.5793	0.0460284
10	2.56236	0.0444347
11	2.60854	0.0597542
12	2.62593	0.0572507
13	2.58422	0.0663236
14	2.5467	0.0714168
15	2.59289	0.0802148
16	2.55989	0.0817088
17	2.57951	0.0792239
18	2.5686	0.0755695
19	2.56445	0.0717063
20	2.55623	0.0685902
1	1.79424	0
2	1.86277	0.048455
3	1.87011	0.0328553
4	1.83093	0.0419379
5	1.89172	0.0638944
6	1.852	0.0644195
7	1.85796	0.0554916
8	1.83286	0.0539347
9	1.81249	0.0516463
10	1.78699	0.0523961
11	1.82422	0.059405
12	1.8377	0.0559611
13	1.80105	0.062511
14	1.79504	0.0583343
15	1.82156	0.0601706
16	1.8057	0.0584625
17	1.82533	0.0582263
18	1.81737	0.0555329
19	1.81664	0.052615
20	1.81928	0.0500505
1	1.26932	0
2	1.38356	0.0807799
3	1.41388	0.0592709
4	1.36144	0.0635496
5	1.40499	0.0640476
6	1.37616	0.0595098
7	1.38395	0.0515155
8	1.37892	0.0453204
9	1.36888	0.0413821
10	1.36039	0.0381061
11	1.37554	0.037533
12	1.38554	0.0357139
13	1.36728	0.037347
14	1.36119	0.0351721
15	1.37362	0.0349539
16	1.36708	0.0333752
17	1.36945	0.0314965
18	1.36843	0.0297633
19	1.37258	0.0284841
20	1.37231	0.0270611
1	0.997156	0
2	1.13564	0.0979264
3	1.10801	0.0690746
4	1.0658	0.0634001
5	1.07334	0.0511665
6	1.05241	0.0467257
7	1.06344	0.0413325
8	1.0746	0.0376433
9	1.0654	0.0345671
10	1.05068	0.0341001
11	1.05883	0.0319585
12	1.063	0.0295657
13	1.05262	0.0290552
14	1.04974	0.0271225
15	1.05635	0.0261082
16	1.05218	0.024808
17	1.0595	0.0244052
18	1.06631	0.0239807
19	1.06919	0.022891
20	1.07218	0.0219402
1	0.862592	0
2	0.934976	0.0511832
3	0.902869	0.0430296
4	0.859904	0.0492545
5	0.859731	0.0394039
6	0.856549	0.0329648
7	0.855593	0.0282694
8	0.862868	0.0256547
9	0.856764	0.0235191
10	0.850726	0.0219285
11	0.859284	0.0215403
12	0.867576	0.0212814
13	0.860485	0.0207923
14	0.859408	0.019335
15	0.863181	0.0184104
16	0.862296	0.017281
17	0.869048	0.0175341
18	0.87437	0.0173487
19	0.875256	0.0164582
20	0.87517	0.0156355
1	0.777309	0
2	0.801033	0.0167751
3	0.772218	0.0260497
4	0.738204	0.0353475
5	0.738345	0.0282783
6	0.732984	0.024068
7	0.731183	0.0206969
8	0.739789	0.0198183
9	0.735444	0.0180864
10	0.728285	0.0176377
11	0.730912	0.0162287
12	0.737976	0.0163416
13	0.732983	0.0158287
14	0.73217	0.014719
15	0.732798	0.0137511
16	0.730967	0.0130129
17	0.736214	0.013263
18	0.739808	0.013004
19	0.740399	0.012333
20	0.739283	0.0117667
1	0.653627	0
2	0.670427	0.0118794
3	0.643902	0.0230597
4	0.616527	0.0293458
5	0.619968	0.0236776
6	0.618156	0.0198005
7	0.618728	0.0169802
8	0.625917	0.0163086
9	0.624498	0.0145582
10	0.620061	0.0137617
11	0.621096	0.0125495
12	0.625122	0.0121324
13	0.621934	0.0116104
14	0.618131	0.0113869
15	0.620919	0.0109637
16	0.621608	0.0103001
17	0.627098	0.0110608
18	0.629527	0.0107098
19	0.631053	0.0102542
20	0.631063	0.00974147
1	94.8005	0
2	95.6523	0.602342
3	96.6199	0.886257
4	93.1556	3.07299
5	93.7249	2.51058
6	92.6902	2.29547
7	92.3117	1.9985
8	92.9275	1.84112
9	93.1093	1.6455
10	93.3753	1.5023
11	91.5104	2.24209
12	90.979	2.11728
13	91.6519	2.05856
14	91.9047	1.92698
15	92.3332	1.84554
16	90.6616	2.36922
17	91.0504	2.26153
18	90.6732	2.16711
19	91.1211	2.09883
20	91.1908	1.99505
1	27.2405	0
2	26.3782	0.609733
3	24.0971	1.90641
4	23.1717	1.63908
5	22.8498	1.3425
6	23.5662	1.29587
7	23.9908	1.17826
8	24.8347	1.29849
9	25.7668	1.45069
10	25.6309	1.31197
11	25.3005	1.2336
12	25.838	1.2424
13	26.8067	1.47696
14	26.0782	1.5407
15	26.8173	1.6055
16	26.6313	1.51589
17	27.0175	1.47509
18	26.9663	1.39403
19	26.7496	1.3374
20	26.4799	1.29743
1	8.82952	0
2	8.67396	0.109998
3	8.74208	0.0920385
4	8.59922	0.141675
5	8.9327	0.319085
6	8.50309	0.473824
7	8.49144	0.406278
8	8.40488	0.364598
9	8.37996	0.324938
10	8.14222	0.369308
11	8.09861	0.3383
12	8.38377	0.413164
13	8.43303	0.384308
