-0.134918	1.3077	1.24814	
2.51436	-1.18248	-2.00059	
-0.158039	2.29758	-0.53319	
-1.8109	0.666549	-0.225473	
-0.567812	-0.257313	0.791565	
0.227817	0.39046	-0.0278642	
0.559721	0.856369	0.138593	
0.417566	-0.026297	-0.215546	
0.262363	0.541892	-0.119192	
0.195261	0.606653	1.44237	
-1.34125	3.32999	0.296907	
1.98534	-1.02101	1.51433	
-0.233275	0.67897	-0.812945	
-1.88708	0.496235	1.98178	
-1.92933	-0.987957	-0.582949	
0.28445	0.209305	-0.026969	
-0.248278	-0.295584	-0.392953	
-0.480638	-2.04536	0.0878667	
1.09984	0.000336855	-0.811012	
0.904119	-0.546153	0.0310974	
1.33379	-1.28726	1.223	
-0.299014	0.528049	0.347747	
0.850523	-0.274301	-0.565497	
-0.26359	1.08641	0.878092	
-0.49505	-0.10545	0.301327	
-2.10753	-0.327281	-0.622923	
0.0822036	0.0104032	2.19252	
-0.0413894	0.475631	-0.306426	
0.242847	0.336353	0.982084	
0.13419	-0.191717	1.26361	
-1.55007	0.321786	-0.463454	
-1.54735	1.60018	0.483386	
0.543152	0.082194	-1.38569	
0.229584	0.016693	0.354465	
-0.201092	-0.355202	-0.00793165	
0.329853	-2.14569	0.743089	
-0.295704	1.33282	0.265923	
0.925786	-3.49089	-0.725783	
0.840731	-0.831056	-0.234931	
-1.41248	0.0058529	0.0633622	
0.1452	-0.937432	-0.199695	
1.42941	0.14	1.39566	
-0.629168	0.146483	0.180008	
0.568539	0.521513	0.636324	
-1.66482	-0.103603	1.22937	
0.0696519	1.32298	-1.63339	
-0.54243	0.622974	0.52101	
0.621663	0.592599	0.515915	
0.106585	1.95675	0.521686	
0.328977	0.226098	1.07372	
0.774378	0.344095	0.844732	
0.3274	2.15128	-2.12753	
0.214467	-0.193198	-0.34083	
1.43004	0.495175	-0.222514	
0.95619	-0.383514	-1.24727	
0.0844984	0.649392	-0.356728	
0.5972	1.23602	-0.393303	
0.732876	-0.130233	-0.764612	
0.10017	0.511183	-0.406288	
1.39341	1.41657	0.422842	
0.986305	0.295729	0.278578	
-0.383921	-0.280744	0.762171	
0.104928	-0.84682	0.356841	
-0.600825	0.796745	0.63526	
-0.327035	-1.23618	0.0826225	
0.785233	0.134094	0.451323	
0.283939	0.187517	1.55091	
-0.568557	-0.26551	-2.37007	
-0.967219	1.00556	0.25095	
-0.364365	-0.505714	0.0458277	
1.26427	-0.762101	-2.91273	
-0.0386238	0.459638	-0.220854	
-0.000713827	-0.112051	-0.26755	
0.668122	1.34305	0.169024	
0.621418	0.521625	-0.729005	
-1.18213	-0.156654	0.77024	
-0.109612	-0.0118404	-1.22744	
2.93516	-0.62175	0.323589	
1.76739	1.58877	1.74403	
-1.00049	-0.310127	-2.41975	
0.654034	0.380889	1.37953	
-1.34487	-0.0859818	1.45828	
-1.7748	-1.08183	-0.257641	
-0.314229	1.40669	0.670772	
0.313789	-0.430266	-0.516699	
-0.115944	-0.908252	0.234573	
-0.340419	0.325895	-0.738198	
2.52347	0.523944	0.0426603	
0.031296	-0.106994	-0.0261802	
1.12618	0.131533	-3.38322	
0.477075	-0.57631	-0.658602	
-1.06045	-2.65496	0.0446137	
-0.34987	0.0901884	1.25988	
-0.613225	-0.645218	-0.314483	
0.672295	-0.51214	-1.11406	
0.878562	2.14806	0.517581	
0.657101	-0.385721	0.67451	
-1.71285	-0.664807	-1.68181	
0.139883	-1.61072	-0.676821	
-0.207939	-0.148153	0.396335	
0.154337	-1.75424	-1.15229	
0.514364	-0.455558	0.621201	
1.10164	-0.295995	-1.16513	
0.441272	-0.710438	0.507124	
0.92937	0.164366	0.609432	
0.00195003	-1.43368	-0.0841601	
-0.0973434	1.23195	-1.00922	
-0.257073	-0.113516	0.0840935	
-0.428107	-0.472336	-0.775649	
-1.37282	-0.172435	1.06499	
-0.373679	0.61432	-0.69991	
0.139246	0.652261	-0.540469	
0.751919	0.3622	0.268132	
-0.759559	1.31317	-0.104906	
0.50917	-1.75647	1.125	
-0.620898	0.509886	-0.077563	
0.266055	0.988321	-0.72143	
-0.561212	-1.02237	-1.98984	
1.10475	-0.188289	-0.144782	
0.122747	-0.96721	-0.55296	
0.285625	0.6245	-0.946428	
-0.0803292	-0.0156144	-0.689911	
-1.49255	0.294405	-0.871741	
0.173978	0.117714	0.0202782	
-0.432286	-0.537386	0.486863	
-0.249426	0.301603	-0.225803	
-1.73978	-1.97378	0.830046	
0.398646	-0.299275	-0.394152	
1.09801	0.898886	0.187097	
0.922386	1.32166	1.77282	
-3.58161	0.923762	1.30657	
-2.54044	-0.137885	-1.286	
1.48176	0.122351	-0.0419956	
-1.93091	-0.508724	0.570156	
0.58309	-0.532788	0.711237	
0.248405	0.355479	-0.0551909	
-1.46488	0.484289	0.175765	
0.765189	1.16984	1.32444	
0.214218	0.8432	1.6338	
1.57958	-0.968921	-0.137049	
0.295365	0.0370935	0.309105	
-0.338316	-0.507809	0.801058	
0.765386	0.0760473	0.567932	
0.378956	-0.920286	-0.244881	
1.28265	-0.897839	-0.0658007	
0.440414	-0.305585	0.737185	
-0.575092	-0.00598172	0.988108	
2.16163	-0.113275	-0.256043	
-0.122843	-0.290915	-0.400785	
0.41099	0.0319741	-1.0285	
0.268151	1.37146	-0.22364	
-1.71595	-0.838676	-3.95681	
-2.19503	0.727163	-0.31073	
-0.0916712	-0.11505	-0.69242	
-0.972024	-0.308816	-0.382774	
0.51481	-1.28838	1.08944	
-0.00131041	-1.23731	-1.56935	
0.269269	0.918136	0.262571	
1.3155	-0.740377	0.647136	
-0.266053	-0.211623	-0.19784	
0.358829	-0.41704	0.337271	
-0.219713	0.630947	-0.413924	
1.03967	0.505864	1.14262	
-0.141391	-0.0746275	-0.257257	
-0.0409151	1.46393	-1.43365	
0.233144	0.0310056	-0.972248	
0.175348	0.56081	0.605759	
0.437815	0.511952	-0.881204	
-0.280003	0.29147	0.259384	
-0.394195	1.01509	0.875092	
0.0160591	-0.782302	0.443421	
0.152015	0.0340435	0.4564	
1.20668	1.17038	-0.038277	
1.01367	0.510826	-0.434042	
-0.102411	-0.0148023	-1.77122	
-0.247554	-0.450496	-0.180063	
0.0753033	-0.815953	0.633327	
0.445533	-0.832725	-0.077447	
-0.298563	-0.825212	0.569214	
0.553104	-0.890308	0.210541	
0.222364	0.0869276	0.77079	
0.927785	1.10088	0.159751	
0.0365032	-1.06437	0.124589	
-0.220259	-0.323292	0.181827	
1.28314	0.350619	-0.0246003	
0.966726	0.124905	0.0380722	
0.185535	-1.28638	-0.23968	
-0.740415	0.095772	1.35856	
0.0565923	0.465124	-0.337015	
-1.31762	-0.00941251	0.460028	
-0.492662	-1.13397	1.10244	
-1.35715	-0.891711	1.56804	
-2.78738	0.658534	-3.14778	
0.69844	0.740167	-0.338374	
1.18244	0.619776	-0.443883	
0.144928	-0.795039	-1.03866	
2.02594	1.49164	0.959099	
-0.486668	-0.201553	0.164968	
0.676103	-0.865626	-1.27898	
0.0680819	0.0444903	-0.0722948	
-0.0501446	0.0629866	0.140845	
0.221904	1.14352	1.34311	
1.20133	0.0183305	-1.31719	
-0.854188	-0.581274	0.0509257	
-1.11734	-1.95384	0.772224	
0.39977	0.579946	-0.175897	
-0.865905	2.75885	-0.964484	
0.842506	0.872534	-0.310923	
-2.98932	2.88171	-0.664193	
-0.890689	-0.227301	0.595532	
-2.27569	-2.41224	0.78538	
0.147426	1.1709	1.08241	
0.276914	-0.215262	1.0286	
-0.318818	0.242801	0.909014	
-1.26595	0.856941	0.790596	
1.18302	0.179163	-0.569195	
-0.900721	-0.738226	0.0854548	
1.44278	0.575426	1.23984	
1.17107	-0.927868	0.689356	
-1.29257	-0.60056	-0.580793	
0.393732	1.19595	0.30059	
-1.82933	-0.299123	1.47777	
0.380031	-0.412692	0.11514	
2.89856	1.26808	0.799552	
-1.56323	-0.6575	0.0262546	
0.0725215	-0.0378657	0.368868	
-0.525792	0.280181	0.439586	
0.515967	0.256635	-0.0929051	
-0.0435901	0.211131	-2.02279	
-1.04555	0.351643	0.89395	
-0.284379	1.02113	-0.256044	
-0.1472	0.614691	0.0346092	
0.743212	-0.954277	-0.252329	
0.830255	-0.839337	1.40024	
0.509549	0.640551	2.07021	
-0.87743	-0.310311	0.520371	
1.6047	-1.17177	-0.630673	
-1.1187	0.401799	-0.17459	
-0.201038	0.191547	-0.652881	
-0.0543689	-0.307649	-1.20578	
0.0103259	0.306308	-0.473386	
-0.837187	-2.79296	-1.63653	
0.227339	1.38617	-0.480489	
0.516237	1.95393	0.390178	
0.190469	-1.18717	0.387981	
-0.160899	0.693983	-1.53229	
0.38712	0.58785	-0.0741354	
-0.714671	-0.21351	-1.40635	
0.0305549	0.525172	-0.261428	
-0.135809	-0.389587	-0.251569	
-1.0823	-1.49901	-1.0794	
-1.29638	-0.386779	-0.856832	
0.858018	-1.63983	0.268369	
-0.780866	1.23101	-0.446155	
-0.361753	-1.87057	1.59142	
-1.4195	1.73803	-1.37077	
1.37786	1.9052	0.974241	
0.399004	0.111262	0.437869	
0.373916	-0.167253	0.355841	
0.987566	-1.35637	0.0152069	
-1.10245	0.213765	0.581544	
-0.0661926	0.782054	-0.758442	
-0.710062	0.337475	-1.51733	
-0.347297	0.0779625	-0.307655	
0.250656	0.0938528	0.636086	
1.17185	0.282363	0.229883	
-1.55643	-0.743131	-0.518375	
0.980848	0.3644	-0.151946	
0.35793	2.10038	-1.40428	
-1.5609	-0.535407	2.17824	
0.332671	0.401665	0.453255	
1.03064	-1.35418	-0.568176	
-1.17356	-0.0923271	0.339478	
0.365208	0.835208	-1.50184	
0.135001	-0.545602	-0.917933	
-3.02263	-2.37946	2.21011	
1.61137	-0.515009	0.195315	
0.0341682	-0.113852	0.0512512	
0.088583	0.769349	0.46675	
1.18686	-0.400496	-0.551296	
-0.720847	0.47635	-1.15676	
0.297589	1.04567	0.715354	
-2.90283	-0.99457	2.12526	
-0.344381	-0.00557108	-0.494035	
-0.348938	-0.608983	0.0456152	
-0.586802	-0.943886	0.0924262	
1.00479	-1.68583	1.18881	
1.90115	-0.53839	1.6693	
-0.380467	-0.214925	-0.466346	
-0.367927	1.17268	2.14018	
-0.433911	0.743899	0.284593	
0.00372408	0.560478	1.24718	
0.680811	-0.0850728	0.0665489	
-1.51486	3.91524	-0.746205	
-1.02235	-0.330259	1.15527	
-0.226339	0.520528	-0.184442	
-0.785306	-0.655644	0.37631	
1.00958	-0.301217	0.0657144	
-0.178478	0.54874	-0.898812	
-0.405445	1.15478	-0.669112	
0.685134	0.0386233	-0.621499	
0.442037	0.688202	-0.894771	
1.12014	0.485156	1.03239	
-0.282896	2.55119	-1.15121	
-1.6285	0.0109233	0.299337	
1.04128	0.70161	-0.406002	
-1.13826	-1.85689	0.0775145	
0.201223	-0.495997	-0.717506	
0.791495	0.890039	1.60219	
-0.0322191	-0.107504	-0.12596	
-0.260638	-0.78819	-0.378768	
1.45462	-0.320508	0.0112461	
0.0792246	-0.0717403	-0.378543	
0.614288	1.07862	1.9887	
0.926171	-0.419149	0.185138	
-0.477412	-1.6922	0.732107	
0.264741	-1.87034	0.0656995	
0.210993	-0.617236	-1.10827	
0.874546	-2.26006	1.8707	
1.95945	0.605504	0.130293	
-0.905377	0.63797	0.3872	
0.0263401	0.611687	0.190725	
0.109858	-1.75134	-3.28662	
-0.760319	1.34264	-0.144988	
-0.0564642	0.14842	0.220846	
0.631447	-0.361011	-1.86156	
0.480048	0.303608	-0.518125	
0.867187	0.37633	-1.01225	
0.311613	0.307526	0.132102	
0.0661691	-0.578724	0.263321	
-0.562373	-1.32377	0.55221	
-0.489773	-0.497907	-0.385869	
-0.561163	-0.627446	0.210884	
-0.173631	-0.169976	-0.965381	
-1.64491	-2.94685	-1.82185	
-0.523176	0.62346	0.400249	
1.45592	-0.481951	0.104528	
-0.387242	-0.982307	-0.226161	
0.341477	0.243077	-0.00763455	
1.4274	-0.452605	1.17943	
-1.80972	-2.41898	-1.40239	
0.38947	-0.792916	-0.90842	
0.832994	-1.87622	-3.08034	
-0.353559	-0.534583	0.293913	
0.685595	0.543882	-0.442079	
-0.189678	-1.86858	0.486928	
-0.560016	-0.831466	-0.924178	
0.298261	-1.1204	1.22621	
-0.249619	-0.278638	-0.0900338	
-0.410948	-0.116681	-0.493396	
-0.112262	-1.25623	0.436188	
-0.261075	-1.89899	-0.269585	
-0.439673	0.0888243	0.303679	
0.427362	0.764996	-0.179696	
1.1205	-0.520563	-1.57284	
-1.27574	0.545336	0.360764	
1.3981	0.0896845	-2.04879	
-0.194736	-1.485	-0.441551	
-0.333439	0.548876	0.476993	
-1.21987	-0.406035	0.907658	
-1.22488	-0.540359	-0.184942	
-0.648597	-0.487587	-1.18768	
0.469046	0.10056	-0.106489	
0.0710793	1.63683	0.290568	
-1.64446	-0.915932	0.298001	
-2.14125	-1.14448	0.107405	
0.0181561	-0.691957	-0.397897	
-0.090819	1.43925	-0.99135	
1.14261	-0.468976	1.82517	
-1.51026	0.24314	-1.84408	
0.498462	-0.996204	0.670489	
0.708237	-0.0119541	-0.246105	
0.354432	-2.52774	0.286595	
-0.140226	-1.40758	2.10338	
-1.86384	2.21009	3.24725	
0.0928423	-1.0779	-1.38351	
-0.0238508	0.934021	-1.57558	
0.71002	-1.1835	0.183147	
-0.760224	0.307347	-0.236757	
0.173113	-0.452048	0.486832	
0.175031	0.802182	-0.726409	
0.40076	-0.0130728	0.969237	
-0.0848546	-1.36089	0.95148	
-0.62041	-0.457958	0.865399	
-1.14421	0.293948	-0.757403	
-1.60656	-2.12474	-2.96328	
0.180684	0.371013	-0.581529	
-1.29495	-0.238748	1.31698	
1.86401	-0.25607	-0.441006	
1.8045	1.07443	0.134549	
-0.914013	1.2294	-0.927951	
0.668715	1.33557	-0.0135477	
-0.562579	0.91781	0.427786	
0.337334	1.40421	-0.130927	
0.460077	0.425736	0.444395	
-0.93221	1.55063	-1.08131	
0.355282	1.39459	0.0602316	
0.606708	0.209829	-1.70433	
0.466448	-0.111678	0.14502	
-0.136095	-0.383319	-0.0567296	
0.147729	-0.396667	1.16106	
-0.264637	0.790848	1.27989	
2.19042	-0.86275	0.234166	
1.18715	0.682246	0.121348	
-0.86616	0.542996	3.58311	
0.465771	-0.678503	0.218475	
-0.485473	1.44783	0.4812	
-0.997799	-1.15468	1.07045	
-0.413341	-0.132272	-0.590758	
-0.00419546	-0.0463653	1.04736	
1.14378	-1.44378	3.02543	
-0.399893	0.619201	0.731056	
0.178088	0.304483	0.799164	
0.476203	-1.33799	-0.430416	
0.931517	0.607149	-0.196241	
-1.24438	0.177762	1.95833	
0.623358	-0.656562	-0.55873	
0.171666	1.77761	-0.161834	
-0.714799	0.669047	0.478568	
-0.086208	0.365115	0.579951	
-0.00878916	0.522468	-0.0625615	
0.786648	-1.8194	-1.81753	
-0.455932	-0.301971	0.693967	
-1.3172	0.560063	-0.661324	
-0.526073	0.639661	1.67526	
-0.94107	0.30513	-2.06675	
-0.667374	0.557642	0.98497	
-0.555925	0.318858	0.553345	
0.00781493	0.694445	0.0245294	
2.22428	-2.72667	0.521328	
-0.0853096	-0.438464	-0.0876938	
-0.0203454	1.1569	-0.486582	
0.00705299	0.305214	-0.542618	
0.222225	-0.504865	0.266769	
-1.11534	0.424651	-0.00598346	
0.034594	1.51889	0.829257	
-2.28917	0.917338	0.665541	
0.414145	-0.16923	0.647465	
0.243738	-0.257737	0.697987	
0.0645051	-0.11466	-0.650679	
-0.369926	-0.999208	-0.972656	
0.0478797	-0.824742	-0.334825	
-1.86179	-0.564812	1.31225	
-0.798496	0.0638517	0.368411	
0.278364	0.639719	0.340202	
-0.131608	-0.952549	0.0695016	
-0.244351	1.10775	-0.505027	
-2.6475	0.0298537	0.145406	
-0.825426	-0.206284	1.30834	
0.711625	-0.103887	-0.812549	
0.0459759	-0.441506	0.0597416	
1.64869	-0.54029	0.47713	
1.70373	-0.935596	-0.125581	
1.38434	0.00639094	0.863565	
-0.393568	0.525483	0.433034	
0.227192	-0.43584	-0.517724	
-0.592118	-0.881768	-0.0748692	
-0.456618	-1.43542	-0.129339	
0.0663736	1.32872	-0.00654245	
1.49712	0.365426	-0.877155	
0.778686	1.01998	0.577842	
0.613753	-0.892382	-0.13775	
0.909268	-0.154642	0.585056	
0.274147	0.982566	0.155892	
1.33978	0.349585	0.187373	
0.238089	0.206307	-0.149587	
0.572248	0.875783	0.17611	
1.24921	0.33294	-0.189196	
0.54733	0.335291	0.468696	
0.577726	0.960266	-0.410655	
-0.982184	-0.483876	-1.70755	
-0.277628	-0.572936	0.82018	
-1.12344	-0.855299	0.0153666	
-0.0556301	-1.23053	0.124285	
0.108011	-1.72184	0.647791	
-0.679298	-0.773931	-0.468316	
0.252845	0.813782	0.125587	
-0.449444	0.002863	0.0157845	
-0.344063	-0.599484	0.317419	
-0.829817	-0.103171	-1.31333	
-1.18738	-0.388179	1.14192	
0.107327	0.66386	0.342659	
-0.316957	-0.256524	1.02472	
-1.32437	-1.51023	0.503527	
2.13456	-0.059768	-1.20525	
-0.183563	-1.02758	-0.225264	
-0.672443	1.48137	1.08816	
0.888084	0.994616	0.136051	
-0.221375	-0.116469	-0.437051	
-1.42328	-0.481546	0.493996	
0.669262	0.603528	1.05943	
-0.446038	-0.558602	1.92032	
0.248982	-0.968262	-0.281732	
0.260297	-0.55187	0.951461	
-0.654244	-0.340058	0.957303	
-1.18764	1.44493	-0.867146	
0.322524	1.04977	0.581506	
0.167943	-0.236759	-0.855041	
0.24311	1.241	-1.82137	
0.693629	1.04001	-0.0211262	
0.590602	-0.243234	0.463836	
-1.28069	-1.00584	2.36309	
0.679355	-2.2175	-0.907258	
0.858574	-1.82133	0.415912	
-1.12167	1.06934	1.41088	
0.651226	1.50787	2.2555	
0.872169	0.602471	1.20284	
-1.78253	0.921653	-0.788161	
1.22115	0.390382	-0.20662	
-1.34182	-2.09405	0.842172	
0.336226	-0.132189	0.130464	
0.570931	1.64611	1.19588	
-0.753961	-0.0722671	1.32712	
0.113883	-0.0484033	0.415299	
0.00203302	-0.380506	-0.611566	
-0.0150314	-1.75919	0.388087	
-1.15491	0.091681	-0.766755	
-0.186958	-1.90725	0.426014	
3.04809	2.503	-0.351831	
0.567727	0.0433139	-1.72756	
-0.0542174	-1.83054	0.472211	
0.721996	0.709942	1.77606	
-0.560097	1.22765	-0.662235	
-0.214652	0.124786	0.494287	
-1.06272	-0.353799	-1.10108	
-0.920484	-1.12373	-0.941658	
0.657904	0.104596	0.956804	
0.281627	0.17836	-0.47783	
2.01113	-2.02766	0.185878	
0.76021	-0.633815	0.0608091	
-1.11962	0.610959	0.0389806	
-0.321571	0.497943	1.20305	
0.0827117	0.344769	-0.0917438	
-0.291608	-0.684815	-0.133026	
1.29104	0.336892	-0.79737	
-0.26433	-0.344993	-1.40325	
-0.811149	-0.122625	1.67022	
1.70481	-2.21677	-0.834407	
0.338782	0.50253	0.0952079	
1.23008	0.303453	-0.769607	
-0.0960281	0.0436715	1.81346	
-1.55835	0.928021	0.303842	
-0.212687	0.329709	-0.639024	
0.204766	-0.271787	0.870314	
1.02619	0.393282	-1.56899	
1.65556	0.50636	-2.05114	
-0.427664	0.117493	-0.663232	
2.64781	-2.6184	0.366909	
-0.311347	0.0305054	-0.457134	
0.25437	0.342669	-1.10811	
0.917589	-1.66465	0.850425	
-0.13031	-0.0401917	-0.590384	
0.298662	0.536973	1.12657	
-1.16265	-0.71398	-1.63746	
0.66547	0.226585	-0.47025	
-0.247321	0.109758	0.0767976	
-0.481995	-0.58063	-0.686692	
1.25579	-0.435891	0.0998686	
0.508965	-0.401126	-0.234781	
-0.365501	-0.012605	-0.322026	
-0.517771	-0.716592	-0.0212169	
1.06852	0.544429	0.670744	
-0.17826	0.563223	-0.0993197	
-0.0220809	-1.1966	-0.892106	
0.607833	-0.533253	1.04299	
0.499956	1.6009	0.309904	
0.797991	1.03608	-0.488571	
-0.769788	0.998515	0.499657	
1.40479	-2.1861	0.255041	
0.0180087	-0.0724902	-0.0756746	
-0.607467	0.393985	-1.38283	
0.557826	0.637676	-0.219468	
-0.488235	-0.860087	-0.0765696	
1.97991	0.995695	-0.341475	
-0.316207	0.49418	-0.410019	
-0.175635	-0.903842	0.000271177	
-2.37288	-0.984642	-1.09004	
0.16351	-0.140969	3.85721	
-0.465534	-0.00828131	-0.0973764	
0.452228	0.800367	-0.522703	
0.422589	1.37834	-0.432562	
-2.52681	1.33825	0.544499	
-0.819408	0.0103532	-1.36552	
-0.0841268	-0.484033	0.871985	
-0.288118	0.27996	-0.0373406	
1.86456	0.972244	2.0003	
-1.21989	-0.0703409	-0.226258	
0.227527	-0.417448	-0.358303	
0.903575	-0.453283	-0.673773	
-0.465315	0.618261	0.0982214	
1.86721	2.55003	-1.44116	
2.28367	-0.429313	0.54951	
-0.363642	1.34723	-0.566371	
0.0248479	0.824599	0.707281	
-0.159699	-0.0560174	-0.0743228	
-1.0567	0.261512	0.181645	
-0.347439	0.140734	0.297674	
-1.74793	0.426648	1.62798	
-0.930184	-0.244977	-0.0597329	
0.852765	1.05555	0.798463	
-1.50164	-0.113745	-0.719786	
-0.330462	0.170152	0.183405	
0.804624	-1.0104	-1.23866	
0.0846839	-0.454799	1.19844	
-0.850413	0.696666	-0.11068	
0.70003	1.76293	-0.165219	
-1.2709	1.80091	0.0112372	
0.0492737	0.400656	1.16922	
-0.589175	0.20931	0.307715	
-1.8887	-0.573397	2.71796	
0.0392174	-0.201315	0.218829	
-0.327689	0.303854	-0.128556	
-1.53092	1.02354	0.844383	
0.215945	1.26565	0.823054	
-0.0231254	0.32773	0.151085	
0.679992	-0.589044	2.62969	
1.07333	-1.71018	0.764691	
0.757701	0.142627	-0.336166	
-1.47361	1.26104	0.380245	
-0.389747	-0.659685	0.0780427	
-1.36655	-1.41002	2.05315	
0.398888	0.980933	0.139091	
0.592474	0.176061	0.127693	
0.614481	0.0225991	0.720915	
0.421646	1.7608	2.52281	
0.0215209	0.298549	-0.139581	
0.773449	-0.243108	-0.410648	
1.38064	0.0124042	-0.331226	
-2.31229	-0.272363	2.07143	
-0.339321	-0.566808	-0.462661	
0.245137	0.0344658	-0.00466946	
-1.56139	-1.14948	0.228415	
-0.890856	-1.2495	0.762063	
0.123441	-1.04692	-0.249449	
0.259105	-2.77613	0.134843	
0.548433	-0.632917	-0.458886	
-0.043616	-0.287217	-1.75518	
0.642887	0.102466	-0.598412	
-0.0240379	-0.181987	0.783319	
-1.09565	0.711222	0.486098	
0.720745	0.207676	-0.107876	
0.258205	-0.449811	0.0774789	
0.0314125	2.29041	-0.110539	
-0.0549406	0.346648	1.10311	
-0.565935	-0.769815	-1.51328	
1.73332	0.732521	-0.321838	
-0.480307	0.020088	1.59766	
-1.24141	0.982801	-2.38468	
-0.299665	-1.08561	-2.08006	
-0.276073	0.943896	-1.53976	
0.217924	0.950533	-0.221283	
0.6388	0.601263	1.00606	
-0.396168	-0.284415	-0.283339	
-0.236933	-1.73416	-0.285184	
2.17073	-0.403548	-1.0598	
-0.316683	-0.455582	0.480568	
-0.896402	-0.261112	1.07936	
-1.38488	-0.449693	0.690556	
0.933807	-1.35969	-0.543005	
1.47728	-0.568397	0.538191	
1.07685	-1.78154	0.0399125	
0.0727605	0.489935	0.287249	
-1.49672	0.0181017	0.0108736	
-0.351711	0.401125	-0.0819355	
0.54922	-0.0956701	-2.50858	
3.00854	1.98428	0.680838	
-1.138	-1.25981	-0.718024	
0.570982	-0.715149	-1.2014	
0.164388	-0.0275058	-0.0775224	
-1.2734	-0.957033	-1.99125	
-0.58169	0.0214922	-0.56009	
0.83788	1.54959	-1.20438	
0.283423	-0.332091	0.508245	
-0.605221	-0.51051	-1.06145	
1.05585	0.121753	-1.49048	
-0.669935	-2.83864	0.334834	
-0.347882	-0.27727	1.04715	
1.88278	2.00803	-0.269418	
-1.82408	-0.156914	-0.456093	
0.848054	0.426624	0.667757	
0.0443343	0.0912422	-0.091268	
-0.0024774	1.52177	0.166802	
