0.5	-0.997898	0.00391229
0.75	-0.889313	0.0039253
1.0	-0.770434	0.00226437
1.25	-0.67157	0.0015402
1.5	-0.585848	0.00124934
1.75	-0.518408	0.0013435
2.0	-0.463073	0.0010661
2.25	-0.418746	0.00114868
2.5	-0.381347	0.00126606
2.75	-0.349302	0.00124108
3.0	-0.322703	0.00113686
0.5	-1.00483	0.0024621
0.75	-0.893289	0.00310098
1.0	-0.767048	0.00166898
1.25	-0.669331	0.00120861
1.5	-0.585694	0.00132936
1.75	-0.518948	0.00135031
2.0	-0.462686	0.00109747
2.25	-0.416588	0.00131353
2.5	-0.380763	0.00110744
2.75	-0.348632	0.00101614
3.0	-0.320699	0.000779312
