0	0.991337	0
1	0.988987	0.00235018
2	0.99603	0.00717299
3	0.993496	0.00566983
4	0.99178	0.00471511
5	0.989578	0.00443539
6	0.992784	0.00493247
7	0.995901	0.00528815
8	0.995962	0.00466411
9	0.99527	0.00422863
10	0.996889	0.00415339
11	0.997477	0.00383683
12	0.997833	0.00354728
13	0.998597	0.00337184
14	0.997676	0.00327142
15	0.996768	0.00319183
16	0.997282	0.0030418
17	0.998485	0.00310996
18	0.997942	0.00299144
19	0.99813	0.00284415
20	0.998306	0.00271105
21	0.998564	0.00259779
22	0.998861	0.00249989
23	0.997465	0.00277088
24	0.997729	0.0026709
25	0.997955	0.00257604
26	0.997823	0.00248232
27	0.998496	0.00248476
28	0.998622	0.00240086
29	0.998858	0.00233146
30	1.00003	0.00254294
31	0.999825	0.00247097
32	0.999485	0.00241901
33	0.999139	0.00237212
34	0.998507	0.00238858
35	0.998974	0.00236775
36	0.997928	0.00252908
37	0.997849	0.00246288
38	0.997616	0.00241027
39	0.997528	0.00235088
40	0.997537	0.00229284
41	0.997384	0.00224276
42	0.997421	0.00219028
43	0.997607	0.002148
44	0.997732	0.00210345
45	0.997834	0.00205972
46	0.997991	0.00202159
47	0.99753	0.00203201
48	0.997292	0.00200435
49	0.99736	0.00196502
50	0.997109	0.00194233
51	0.997128	0.0019047
52	0.99759	0.00192481
53	0.997381	0.00190037
54	0.997349	0.00186577
55	0.997474	0.00183641
56	0.997082	0.00184612
57	0.996729	0.00184806
58	0.996852	0.00182062
59	0.997067	0.00180292
60	0.997246	0.00178213
61	0.997384	0.00175861
62	0.997931	0.00181488
63	0.99806	0.00179094
64	0.998155	0.00176573
65	0.998193	0.00173919
66	0.998321	0.00171776
67	0.99813	0.00170302
68	0.998198	0.00167955
69	0.998238	0.00165586
70	0.998344	0.00163578
71	0.998169	0.0016223
72	0.997987	0.00161025
73	0.998156	0.00159731
74	0.99812	0.00157629
75	0.997898	0.00157122
76	0.997757	0.00155706
77	0.997871	0.0015412
78	0.997843	0.00152184
79	0.997904	0.00150393
80	0.998258	0.00152692
81	0.99806	0.00152116
82	0.998139	0.00150481
83	0.998307	0.00149628
84	0.998451	0.00148558
85	0.998718	0.00149225
86	0.998626	0.00147789
87	0.998521	0.00146476
88	0.998278	0.00146849
89	0.998122	0.00146043
90	0.998024	0.00144757
91	0.998019	0.00143176
92	0.998107	0.00141897
93	0.998377	0.00142947
94	0.998467	0.00141724
95	0.998661	0.00141572
96	0.998601	0.00140233
97	0.998703	0.00139169
98	0.998652	0.00137851
99	0.998629	0.00136485
