0	1.02807	0
1	1.05019	0.0221199
2	1.04385	0.0142583
3	1.0356	0.0130265
4	1.02052	0.0181474
5	1.00622	0.0205902
6	1.00131	0.0180817
7	0.996329	0.016432
8	0.990252	0.0157143
9	0.991326	0.0140963
10	0.989083	0.0129464
11	0.993014	0.0124551
12	0.995005	0.0116287
13	0.993859	0.0108268
14	0.990821	0.0105272
15	0.996968	0.0116084
16	0.997473	0.0109159
17	0.993649	0.0109794
18	0.998148	0.011318
19	0.996081	0.0109344
20	0.997633	0.0105159
21	0.995549	0.0102406
22	0.995849	0.00978986
23	0.993352	0.00970012
24	0.991964	0.009407
25	0.991649	0.00904345
26	0.99314	0.0088289
27	0.995681	0.00887918
28	0.993925	0.00874567
29	0.992875	0.00851405
30	0.993549	0.00826234
31	0.992753	0.00803946
32	0.995208	0.00816955
33	0.99512	0.00792612
34	0.994218	0.00774894
35	0.994961	0.00756715
36	0.99504	0.00736021
37	0.996054	0.0072353
38	0.995966	0.00704789
39	0.996976	0.00694329
40	0.996375	0.00679842
41	0.999074	0.00716227
42	1.00138	0.00736447
43	1.00353	0.00750942
44	1.00139	0.00764515
45	1.00078	0.00750247
46	1.00282	0.00761946
47	1.00292	0.00745974
48	1.00237	0.0073267
49	1.00244	0.00717903
50	1.00298	0.00705716
51	1.00231	0.00695195
52	1.00067	0.00701361
53	1.00121	0.00690348
54	1.00148	0.00678204
55	1.00257	0.00674906
56	1.00299	0.00664296
57	1.00233	0.00656056
58	1.00033	0.00675197
59	1.00145	0.00673218
60	1.00062	0.00667295
61	1.00033	0.00657071
62	1.00017	0.00646763
63	1.00112	0.00643606
64	1.00189	0.00638328
65	1.00275	0.00634412
66	1.00077	0.00655347
67	1.0013	0.00647768
68	1.00082	0.00640071
69	1.00159	0.00635424
70	1.00131	0.00627028
71	1.00263	0.00632208
72	1.00241	0.00623853
73	1.00204	0.00616476
74	1.00168	0.00609318
75	1.00113	0.00603702
76	1.00209	0.00603495
77	1.00363	0.00615199
78	1.00295	0.00611149
79	1.00314	0.00603771
80	1.00392	0.00601334
81	1.00414	0.00594362
82	1.00404	0.00587236
83	1.00364	0.00581615
84	1.0045	0.00581202
85	1.00503	0.00576811
86	1.00486	0.00570402
87	1.00444	0.00565454
88	1.00459	0.0055928
89	1.00365	0.00561037
90	1.00354	0.00554942
91	1.00361	0.00548927
92	1.00401	0.00544432
93	1.00409	0.00538675
94	1.00474	0.00536866
95	1.00497	0.00531749
96	1.00519	0.00526678
97	1.00538	0.00521622
98	1.00441	0.00525367
99	1.00396	0.00522011
