0	13.2205	14.3944
1	11.7439	13.926
2	10.4899	13.3194
3	10.3461	12.5554
4	9.51016	11.681
5	9.30629	10.8964
6	8.77574	10.3641
7	8.68785	9.94722
8	8.41443	9.6906
9	7.75981	9.27501
10	7.75981	8.98399
11	7.6077	8.71398
12	7.23581	8.49897
13	7.15497	8.20309
14	6.92951	7.98265
15	6.92951	7.79096
16	6.82824	7.58546
17	6.74245	7.47124
18	6.46727	7.39012
19	6.37542	7.21562
20	6.3284	7.06116
21	6.17413	6.90955
22	5.95235	6.82742
23	5.80753	6.67582
24	5.80753	6.53766
25	5.77312	6.3976
26	5.63189	6.27089
27	5.60743	6.19381
28	5.44911	6.08976
29	5.42465	6.02598
30	5.40209	5.9151
31	5.37763	5.8037
32	5.26331	5.74416
33	5.26331	5.71104
34	5.26331	5.64136
35	5.21359	5.64198
36	5.02843	5.60983
37	5.02843	5.53499
38	4.99209	5.49469
39	4.77411	5.44898
40	4.73777	5.42169
41	4.73777	5.41005
42	4.66692	5.33109
43	4.66692	5.22923
44	4.66692	5.1788
45	4.66692	5.18006
46	4.66692	5.14659
47	4.66692	5.15515
48	4.66692	5.1496
49	4.66692	5.03859
50	4.66692	4.96383
51	4.66692	4.87807
52	4.66692	4.89295
53	4.66692	4.87405
54	4.65357	4.83132
55	4.65357	4.85097
56	4.62793	4.87208
57	4.62793	4.85914
58	4.62793	4.85472
59	4.62793	4.87399
60	4.62793	4.88264
61	4.62793	4.82254
62	4.62793	4.84115
63	4.62793	4.8612
64	4.62793	4.81319
65	4.62793	4.78661
66	4.62793	4.78117
67	4.62793	4.83069
68	4.62793	4.78123
69	4.62793	4.77921
70	4.62793	4.79101
71	4.62793	4.81439
72	4.62793	4.77675
73	4.62793	4.77027
74	4.62793	4.76195
75	4.62793	4.73962
76	4.62793	4.76505
77	4.62793	4.82368
78	4.62793	4.82328
79	4.62793	4.83464
80	4.62793	4.84926
81	4.62793	4.79746
82	4.62793	4.78981
83	4.62793	4.80603
84	4.62793	4.82362
85	4.62793	4.76666
86	4.62793	4.78068
87	4.62793	4.78489
88	4.62793	4.76721
89	4.62793	4.77735
90	4.62793	4.80265
91	4.62793	4.80194
92	4.62793	4.7814
93	4.62793	4.76052
94	4.62793	4.74877
95	4.62793	4.74761
96	4.62793	4.78721
97	4.62793	4.75826
98	4.62793	4.73982
99	4.62793	4.76968
